Key,Campaign Name,Channel,Campaign Type,Campaign Objective,Business Unit,Business Product,Start Date,End Date,Campaign Owner,Target URL,Tracking Link
MB_122787_oLeeso,VodaLend Personal Loans_VM_Voicemail,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122787_oLeeso
MB_122788_oLeeso,VodaLend Personal Loans_VM_SMS,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122788_oLeeso
MB_122789_oLeeso,VodaLend Personal Loans_MVA Interstitial,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122789_oLeeso
MB_122790_oLeeso,VodaLend Personal Loans_MVA Push Notification,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122790_oLeeso
MB_122791_oLeeso,VodaLend Personal Loans_MVA Discover banner,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122791_oLeeso
MB_122792_oLeeso,VodaLend Personal Loans_MVA Inbox,Mobile,Push Notifications,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122792_oLeeso
MB_122793_oLeeso,VodaLend Personal Loans_CVM SMS,Mobile,SMS,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122793_oLeeso
MB_122794_oLeeso,VodaLend Personal Loans_CVM MMS,Mobile,Rich Media,Lead Generation,Lending,Personal Loans,29-Aug-2023,30-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=MB_122794_oLeeso
DI_122795_oLeBsi,VodaLend_Business Term Advance,Display,Smart Display,Lead Generation,Lending,Business Term Advance,09-Sep-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122795_oLeBsi
MB_122796_OernPo,POS Merchant Portal BCA,Mobile,SMS,Awareness,Lending,Business Cash Advance,11-Sep-2023,12-Sep-2023,Sindy Snow,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=MB_122796_OernPo
SM_122797_oLeA_C,VodaLend_AO_Construction,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,13-Jun-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122797_oLeA_C
SM_122798_oLeA_L,VodaLend_AO_Lookalike - High Value + High Credit Score,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,13-Jun-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122798_oLeA_L
SM_122799_oLeA_L,VodaLend_AO_Lookalike,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,13-Jun-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122799_oLeA_L
AF_122800_uravr_,Funeral Cover_Activations_Altitude Field Agents,Affilliates,QR,Lead Generation,Insurance,Funeral Cover,11-Sep-2023,31-Mar-2024,Chantelle Minnie,https://vodasure.vodacom.co.za/funeral-cover/cover-details,https://vodasure.vodacom.co.za/funeral-cover/cover-details?cid=AF_122800_uravr_
AF_122801_uravr_,Funeral Cover_IRB Boxes_QR Code,Affilliates,QR,Lead Generation,Insurance,Funeral Cover,20-Sep-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover?cid=AF_122801_uravr_
SM_122802_oLeA_W,VodaLend_AO_Wholesale + Distribution,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,13-Jun-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122802_oLeA_W
BG_122803_Ouptor,POS Support Portal QR code,Blog,In-page link,Awareness,POS,Payment Solutions,13-Jun-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage?cid=BG_122803_Ouptor
MB_122804_anPeow,Tap On Phone download QR code,Mobile,Rich Media,Lead Generation,POS,Payment Solutions,13-Jun-2023,31-Mar-2024,Sindy SNow,https://play.google.com/store/apps/details?id=za.co.synthesis.halo.mpos.vodacom,https://play.google.com/store/apps/details?id=za.co.synthesis.halo.mpos.vodacom?cid=MB_122804_anPeow
EM_122805_TBEl,BTA VB Email,Email,Email CTA,Lead Generation,Lending,Business Term Advance,13-Jun-2023,31-Mar-2024,Sindy SNow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122805_TBEl
BG_122806_anPeon,Tap On Phone content marketing,Blog,In-page link,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=BG_122806_anPeon
EM_122807_anPeME,Tap On Phone SME Newsletter banner,Email,Email CTA,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy SNow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122807_anPeME
EM_122808_anPeBU,Tap On Phone CBU Newsletter banner,Email,Email CTA,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow ,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122808_anPeBU
EM_122809_anPe-b,Tap On Phone E-billing Red,Email,Email CTA,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122809_anPe-b
EM_122810_anPe-b,Tap On Phone E-billing VB,Email,Email CTA,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122810_anPe-b
BG_122811_anPe-h,Tap On Phone V-hub ,Blog,In-page link,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=BG_122811_anPe-h
EM_122812_anPeod,Tap On Phone VodaLend Email,Email,Email CTA,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122812_anPeod
SM_122813_anPeac,Tap On Phone Facebook Paid,Social Media,Facebook: Paid,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=SM_122813_anPeac
EM_122814_-mmein,E-commerce link email header banner,Email,Email Banner,Awareness,POS,Payment Solutions,05-Oct-2023,31-Mar-2024,Sindy Snow,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=EM_122814_-mmein
MB_122815_CoddaS,BCA VodaMedia SMS,Mobile,SMS,Awareness,Lending,Business Cash Advance,05-Oct-2023,31-Mar-2024,Sindy Snow,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=MB_122815_CoddaS
EM_122817_OapwTo,POS Cape Town Tourism,Email,Email CTA,Awareness,POS,Payment Solutions,1010/2023,31-Mar-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=EM_122817_OapwTo
EM_122818_OCAeow,POS BCA Cape Town Tourism,Email,Email CTA,Awareness,Lending,Business Cash Advance,1010/2024,01-Apr-2024,Sindy SNow,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_122818_OCAeow
EM_122819_OTAeow,POS BTA Cape Town Tourism,Email,Email CTA,Awareness,Lending,Business Term Advance,1010/2025,02-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122819_OTAeow
MB_122820_lkT',Flook Ts&C's,Mobile,SMS,Awareness,Lending,Business Term Advance,1010/2025,02-Apr-2024,Mona,www.vodacom.co.za/vodacom/terms/competition/vodapay-flook-spend-and-get,www.vodacom.co.za/vodacom/terms/competition/vodapay-flook-spend-and-get?cid=MB_122820_lkT'
MB_122821_ukBsC',Quick Bus Ts&C's,Mobile,SMS,Awareness,Lending,Business Term Advance,1010/2025,02-Apr-2024,Mona,www.vodacom.co.za/vodacom/terms/competition/vodapay-quickbus-spend-and-get,www.vodacom.co.za/vodacom/terms/competition/vodapay-quickbus-spend-and-get?cid=MB_122821_ukBsC'
MB_122822_uiT',Zulzi Ts&C's,Mobile,SMS,Awareness,Lending,Business Term Advance,1010/2025,02-Apr-2024,Mona,www.vodacom.co.za/vodacom/terms/promotion/vodapay-zulzi,www.vodacom.co.za/vodacom/terms/promotion/vodapay-zulzi?cid=MB_122822_uiT'
SM_122823_oLeBA_,VodaLend_BTA_AO_Farming + Agri,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,10-Oct-2023,02-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122823_oLeBA_
SS_122824_oLePrs,VodaLend_Personal Loans_Int Comms_October,Staff Screensaver,In-page link,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=SS_122824_oLePrs
PS_122825_oLePrs,VodaLend_Personal Loans_Paid Search_October,Paid Search,Google Search,Lead Generation,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=PS_122825_oLePrs
DI_122826_oLePrs,VodaLend_Personal Loans_Discovery Banner_October,Display,Discovery,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=DI_122826_oLePrs
EM_122827_oLePrs,VodaLend_Personal Loans_Emailer_VB CVM_October,Email,In-Page links,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=EM_122827_oLePrs
EM_122828_oLePrs,VodaLend_Personal Loans_EBill_October,Email,Email Banner,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=EM_122828_oLePrs
SM_122829_oLePrs,VodaLend_Personal Loans_Social_Instagram Owned Oct,Social Media,Instagram: Organic,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=SM_122829_oLePrs
BG_122830_oLePrs,VodaLend_Personal Loans_PRelease,Blog,In-page link,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=BG_122830_oLePrs
EM_122831_oLePrs,VodaLend_Personal Loans_CVM Emailer_Oct 2023,Email,Email CTA,Awareness,Lending,Personal Loans,25-Oct-2023,31-Mar-2024,Chantelle Minnie,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-personal-loans?cid=EM_122831_oLePrs
EM_122832_oLeBA_,VodaLend_BTA _CBU mailer,Email,Email CTA,Awareness,Lending,Business Term Advance,02-Nov-2023,01-Apr-2024,Zilungile Zimela,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122832_oLeBA_
EM_122833_oLeBA_,VodaLend_BTA_CBU mailer,Email,Email Banner,Awareness,Lending,Business Term Advance,03-Nov-2023,02-Apr-2024,Zilungile Zimela,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122833_oLeBA_
BG_122834_oPax,VodaPay Max,Blog,In-page link,Awareness,POS,Vodapay Max,07-Nov-2023,03-Apr-2024,Zilungile Zimela,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage?cid=BG_122834_oPax
SM_122835_aenout,Payments solutions,Social Media,Carousel Static,Lead Generation,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Zilungile Zimela,Tap on Phone | Vodacom (vodacombusiness.co.za),Tap on Phone | Vodacom (vodacombusiness.co.za)?cid=SM_122835_aenout
EM_122836_Oovtly,POS Nov Monthly email Headerbanner,Email,Email Banner,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=EM_122836_Oovtly
EM_122837_Oovtly,POS Nov Monthly email Tap On Phone,Email,Email CTA,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone,https://www.vodacombusiness.co.za/business/solutions/financial-services/tap-on-phone?cid=EM_122837_Oovtly
EM_122838_Oovtly,POS Nov Monthly email e-Commerce,Email,Email CTA,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/e-commerce,https://www.vodacombusiness.co.za/business/solutions/financial-services/e-commerce?cid=EM_122838_Oovtly
EM_122839_Oovtly,POS Nov Monthly email Kwika vending PDF,Email,Email CTA,Awareness,POS,Vodapay Kwika,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending.pdf,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending.pdf?cid=EM_122839_Oovtly
EM_122840_Oovtly,POS Nov Monthly email Support Manage store,Email,Email CTA,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/managing-your-store,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/managing-your-store?cid=EM_122840_Oovtly
EM_122841_Oovtly,POS Nov Monthly email Support start transacting,Email,Email CTA,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/start-transacting-today,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/start-transacting-today?cid=EM_122841_Oovtly
EM_122842_Oovtly,POS Nov Monthly email Support,Email,Email CTA,Awareness,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage?cid=EM_122842_Oovtly
EM_122843_Oovtly,POS Nov Monthly email BCA,Email,Email CTA,Awareness,Lending,Business Cash Advance,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_122843_Oovtly
PS_122844_Oolose,POS Solution selling campaign Google search,Paid Search,Google Search,Lead Generation,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=PS_122844_Oolose
PS_122845_Oolose,POS Solution selling campaign Google Discovery,Paid Search,Google Shopping,Lead Generation,POS,Payment Solutions,08-Nov-2023,04-Apr-2024,Sindy Snow,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=PS_122845_Oolose
